,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID
2517,hit eye hit eye worst history world,0,5,negative,758,4
2518,oh god many,1,6,negative,758,5
2519,oh know million,0,0,negative,758,6
2520,chandler easy easy go happy place la la la la la la la,1,4,neutral,758,7
2521,always always break together,0,4,neutral,758,14
2522,matter nothing beat three six,0,3,positive,759,2
2523,okay much far,0,4,neutral,759,4
2524,well see cup get double,0,4,neutral,759,10
2525,hey make rule,0,4,neutral,759,12
2526,receive doubling bonus get uh one card,0,4,neutral,759,13
2527,one card could worth bringing total,0,4,neutral,759,14
2528,get excited gon na happen unless get way,0,6,positive,759,15
2529,oh come go stand mission countdown,0,3,positive,760,1
2530,oh come go stand mission countdown,1,3,positive,761,0
2531,oh yeah picked guy,1,4,neutral,762,7
2532,fraid brown hair green eye,1,4,neutral,762,9
2533,mean nothing fine,0,5,negative,763,3
2534,see wonderfulness see,0,3,positive,763,8
2535,see good stuff sweet stuff,0,5,negative,763,9
2536,good hey treat eating anything right,1,3,positive,764,2
2537,oh got kidding,0,6,negative,765,1
2538,ten second later,0,4,neutral,765,3
2539,already got first class ticket got lounge,1,0,negative,765,4
2540,mean get free stuff,1,0,negative,765,5
2541,mean one honeymoon,1,0,negative,765,6
2542,wedding gift hotel would like give honeymoon suite,0,4,neutral,766,1
2543,screwing u day,1,0,negative,766,2
2544,already got first class ticket got lounge,1,0,negative,766,3
2545,mean get free stuff,1,0,negative,766,4
2546,mean one honeymoon,1,0,negative,766,5
2547,screwing u day,1,0,negative,767,0
2548,already got first class ticket got lounge,1,0,negative,767,2
2549,mean get free stuff,1,0,negative,767,3
2550,mean one honeymoon,1,0,negative,767,4
2551,ten second later,0,4,neutral,768,1
2552,already got first class ticket got lounge,0,0,negative,769,0
2553,mean get free stuff,0,0,negative,769,1
2554,mean one honeymoon,0,0,negative,769,2
2555,well suite want,1,4,neutral,769,3
2556,celebrate love together,1,0,negative,769,5
2557,get free stuff,1,0,negative,769,6
2558,well suite want,1,4,neutral,770,0
2559,celebrate love together,1,0,negative,770,2
2560,get free stuff,1,0,negative,770,3
2561,okay well handshake,1,4,neutral,771,1
2562,oh god sorry,1,3,positive,771,2
2563,oh god sorry,1,3,positive,771,3
2564,mean touch mean,1,2,negative,771,4
2565,check much man,0,3,positive,772,2
2566,wow nice manly also kind slut,1,2,negative,772,3
2567,brings u back course greely theory dominance,0,4,neutral,773,0
2568,oh uh anyone know freeman building,0,4,neutral,773,2
2569,yeah new building avenue,1,4,neutral,773,3
2570,way cross town supposed teach graduate seminar ten minute,0,6,negative,773,4
2571,ooh dude gon na happen,1,4,neutral,773,5
2572,move move move hey teacher,0,0,negative,773,6
2573,phoebe ah sounded kinda serious phone ah anything wrong,0,4,neutral,774,2
2574,think gon na want,0,6,negative,775,0
2575,yep yep want know,0,5,negative,775,2
2576,well oh mark wrong reason,1,5,negative,775,3
2577,get back ross,1,5,negative,775,4
2578,look want get back ross,0,4,neutral,775,8
2579,look want get back ross,1,4,neutral,776,3
2580,say say get back right couch,0,4,neutral,777,0
2581,oh god sorry,1,5,negative,777,2
2582,future fashion superstar,0,3,positive,778,0
2583,oh joey hardly,1,4,neutral,778,1
2584,little sister dina,0,3,positive,778,2
2585,saw movie door one knew behind finally got open million million million bug came pouring feasted human flesh,1,1,negative,779,1
2586,know kill ya respect wife privacy,1,3,positive,779,2
2587,stupid closet full bug,1,0,negative,779,3
2588,okay look look everything gon na fine trust,1,4,neutral,779,5
2589,oww crushing bone,1,6,negative,779,8
2590,saw movie door one knew behind finally got open million million million bug came pouring feasted human flesh,0,1,negative,780,0
2591,know kill ya respect wife privacy,0,3,positive,780,1
2592,stupid closet full bug,0,0,negative,780,2
2593,joey joey something feel weird good weird whoa,1,2,negative,780,3
2594,sister pregnant got every weird feeling book always nothing,0,4,neutral,780,4
2595,okay look look everything gon na fine trust,0,4,neutral,780,7
2596,oww crushing bone,0,6,negative,780,10
2597,oh see everywhere jim jim nelson,0,6,positive,781,1
2598,oh jim jim nelson phoebe phoebe buffay certainly seeing lot lately,1,4,neutral,781,2
2599,oh jim jim nelson phoebe phoebe buffay certainly seeing lot lately,1,4,neutral,782,0
2600,maybe seeing dinner tomorrow night say around clock,0,4,neutral,782,1
2601,well maybe oh,1,3,positive,782,2
2602,well something girl want hear,0,0,negative,783,0
2603,come start ouch,1,3,positive,783,1
2604,stupid ball way,1,5,negative,783,3
2605,oh well probably would constructive solution,1,4,neutral,783,4
2606,oh ross right know always thought real grass,1,5,negative,784,0
2607,ross joey joey ross,0,5,negative,786,2
2608,hey ya headin pant,1,3,positive,787,0
2609,oh monica listen ah saw hardware store got designer tile sale,0,4,neutral,787,1
2610,ever want redo bathroom floor,0,4,neutral,787,2
2611,wrong bathroom floor,1,6,positive,787,3
2612,nothing old dingy,0,1,negative,787,4
2613,oh yeah ah move hamper see color tile used yeah,0,1,negative,787,6
2614,live like gon na gon na,1,2,negative,787,7
2615,relax hold old stuff come right,0,4,neutral,787,8
2616,little wanted see,1,1,negative,787,9
2617,look every inch stuff glued,0,6,negative,787,11
2618,take forever pry,0,3,positive,787,12
2619,leave gouged hole dingy floor,1,0,negative,787,14
2620,know nice could put back surgeon remove colon,1,0,negative,787,16
2621,uh pheebs mom,1,4,neutral,790,1
2622,uh pheebs mom,0,4,neutral,791,0
2623,great oh took nap today mom fell asleep tummy purred,1,3,positive,791,3
2624,sweet gon na get coffee,0,4,neutral,791,4
2625,sweet gon na get coffee,0,4,neutral,792,0
2626,huh ya say joe right,1,6,positive,792,1
2627,huh ya say joe right,0,6,positive,793,0
2628,really think work,1,6,positive,796,0
2629,absolutely get extra ticket,0,3,positive,796,1
2630,hey pheebs joey,0,3,positive,797,0
2631,say someone look like subway,1,4,neutral,797,5
2632,gon na go say hi figured care look like,1,3,positive,797,6
2633,cost four buck uh listen called see chick duck,0,4,neutral,797,7
2634,kinda way much fun,0,3,positive,797,9
2635,right seven u miss,1,3,positive,797,12
2636,liam favour tell lad go easy ross first time,0,4,neutral,799,1
2637,liam favour tell lad go easy ross first time,0,4,neutral,800,0
2638,good luck babe,0,3,positive,800,2
2639,ross ross come get ross come,1,3,positive,800,3
2640,ross come get bloody scrum ross get,1,0,negative,800,4
2641,ross ross come get ross come,0,3,positive,801,0
2642,ross come get bloody scrum ross get,0,0,negative,801,1
2643,believe spent wedding fund beach house,0,0,negative,802,0
2644,sorry honey assumed got married turned pay,1,4,neutral,802,1
2645,come admit best nap ever,0,0,negative,803,0
2646,right right best nap ever,1,3,positive,803,3
2647,said okay joey,1,0,negative,803,5
2648,fine want something drink,0,0,negative,804,0
2649,ok got milk go oh better,0,0,negative,805,2
2650,embarrassed one hit,0,6,negative,805,4
2651,pheebs never met never would happened,1,4,neutral,805,5
2652,sorry sorry sorry sorry,0,5,negative,805,6
2653,wait oh sorry,0,6,negative,805,7
2654,know right pig,1,5,negative,805,8
2655,oh god pig,1,1,negative,805,10
2656,like big disgusting,1,1,negative,805,12
2657,yes good ok,0,0,negative,806,0
2658,oh pig man see,1,0,negative,806,1
2659,oh know gorgeous charming look,0,5,negative,806,2
2660,ok ok pheebs,1,4,neutral,806,3
2661,trust much better know,1,4,neutral,806,7
2662,uh liked better better,1,5,negative,806,8
2663,well yes kind unusual house,1,4,neutral,807,0
2664,umm three beautiful bedroom ah bath,1,4,neutral,807,1
2665,knock knock knock,0,4,neutral,807,3
2666,ah oh hang second come come right think call back,1,4,neutral,807,4
2667,ah phoebe abott,0,4,neutral,807,5
2668,hi phoebe abott best friend daughter,0,3,positive,807,7
2669,mean old best friend lily high school remember,0,4,neutral,807,9
2670,oh gosh lily yes course remember lily must,1,6,positive,807,10
2671,phoebe phoebe phoebe yeah named guess,0,5,negative,807,11
2672,wow well look frank,1,6,positive,807,12
2673,dude got turn,0,4,neutral,808,0
2674,let go watch place,1,4,neutral,808,1
2675,chandler chandler know go get new sunglass,1,3,positive,809,0
2676,want watch cable go,0,3,positive,809,1
2677,uh oh uh really paid bill,1,5,negative,809,4
2678,need money let loan money,0,4,neutral,809,5
2679,look forget okay,1,0,negative,809,7
2680,look know thing little tight since janine moved,1,5,negative,809,8
2681,yeah look handle,1,4,neutral,809,12
2682,look listen radio huh,1,4,neutral,809,14
2683,ross gave great book hold,1,4,neutral,809,15
2684,paid phone bill,0,4,neutral,809,17
2685,hey everybody pheebs,1,3,positive,810,0
2686,good gon na anybody,0,0,negative,813,0
2687,well help bee look tough front bee friend bee happy definitely,1,5,negative,813,1
2688,bee probably died stung ya,0,4,neutral,813,2
2689,back second people,1,4,neutral,814,1
2690,back second people,1,4,neutral,815,0
2691,hey excuse would mind switching,0,4,neutral,815,1
2692,hey excuse would mind switching,0,4,neutral,816,0
2693,hey way shot man,1,0,negative,816,1
2694,come man day,0,0,negative,816,2
2695,yeah taking pledge eh,1,4,neutral,816,3
2696,yeah taking pledge eh,0,4,neutral,817,0
2697,welcome back fall telethon enjoying performance,0,4,neutral,818,1
2698,go see doctor tomorrow ask,1,4,neutral,819,2
2699,maybe give pill something,1,4,neutral,819,3
2700,yeah yeah need,0,4,neutral,819,4
2701,well joshua coming tomorrow since gut ask going sell coat put note pocket,1,4,neutral,820,1
2702,oh yeah joshua give call sometime guy like never go style throw away,0,4,neutral,820,2
2703,oh yeah joshua give call sometime guy like never go style throw away,1,4,neutral,821,0
2704,oh went see collection victorian doorknob museum,1,4,neutral,823,1
2705,oh yeah joshua give call sometime guy like never go style throw away,0,4,neutral,824,0
2706,oh went see collection victorian doorknob museum,1,4,neutral,824,2
2707,oh yeah joshua give call sometime guy like never go style throw away,0,4,neutral,825,0
2708,uncle dragged u actually turned really interesting,1,6,positive,825,3
2709,uncle dragged u actually turned really interesting,0,6,positive,826,0
2710,ornate beautiful mean look,0,6,positive,826,2
2711,sayin see one picture ed begley,0,1,negative,827,0
2712,ca believe rather go,1,6,positive,827,1
2713,fine stop thinking,1,3,positive,827,2
2714,mean come buddy get,0,4,neutral,827,4
2715,rachel come give u chance,1,4,neutral,827,5
2716,might get weird everyone else,1,4,neutral,827,6
2717,look love since like ninth grade,1,4,neutral,827,9
2718,ca believe rather go,1,6,positive,828,0
2719,would excuse please trying date,0,0,negative,828,1
2720,fine stop thinking,1,3,positive,828,2
2721,get see guy anyway,1,6,negative,828,5
2722,well happens nice guy,0,4,neutral,828,6
2723,rachel come give u chance,1,4,neutral,828,7
2724,might get weird everyone else,1,4,neutral,828,9
2725,look love since like ninth grade,1,4,neutral,828,12
2726,ross like best friend,0,3,positive,828,13
2727,well happens nice guy,1,4,neutral,829,0
2728,mean come buddy get,0,4,neutral,829,1
2729,hello come phone right oh right problem okay,1,4,neutral,830,0
2730,work mad jack yell,0,2,negative,830,1
2731,relax nobody yelled jack calling make sure,1,4,neutral,830,2
2732,dumb drunken bitch thank thanks,0,0,negative,831,0
2733,hey question guy get finest oak east mississippi,1,4,neutral,831,1
2734,hey question guy get finest oak east mississippi,1,4,neutral,832,0
2735,first tell u got prettiest lace land,0,4,neutral,832,1
2736,stunning entertainment center fine fine italian craftsmanship,0,4,neutral,832,4
2737,look good uh,0,5,negative,833,1
2738,stunning entertainment center fine fine italian craftsmanship,0,4,neutral,834,0
2739,oh god guy selling entertainment center,1,6,negative,834,1
2740,oh god guy selling entertainment center,0,6,negative,835,0
2741,ahh gepeto dollar insane,0,6,negative,837,2
2742,ahh gepeto dollar insane,0,6,negative,838,0
2743,hey ad alone cost buck,1,4,neutral,838,1
2744,right look changing buck best offer,0,4,neutral,838,2
2745,kind profit call accountant,1,0,negative,838,3
2746,right ross see new apartment,0,4,neutral,839,0
2747,shark attack bit yet,1,4,neutral,839,3
2748,nope op wait go,0,4,neutral,839,4
2749,oh wanted finish crossword went bed hey know word red,0,4,neutral,840,3
2750,yeah think wrong connect dot later hey maroon,0,4,neutral,840,4
2751,oh wanted finish crossword went bed hey know word red,0,4,neutral,841,2
2752,yeah think wrong connect dot later hey maroon,0,4,neutral,841,3
2753,aww guy cute,0,3,positive,842,3
2754,right see morning,0,4,neutral,842,5
2755,hey know decide,0,4,neutral,843,2
2756,okay gon na ask question answer real quick,0,4,neutral,843,3
2757,like better action comedy,0,4,neutral,843,6
2758,would rather sleep monica rachel,0,4,neutral,843,8
2759,oh sorry forgot whole rachel thing,0,6,positive,843,10
2760,know really really huge,0,6,positive,844,1
2761,know really really huge,1,6,positive,845,0
2762,small tiny petite wee,0,4,neutral,845,1
2763,ok mute button woman,0,1,negative,845,2
2764,hi drake remoray routine question need ask,0,4,neutral,846,0
2765,really dealing well,1,6,negative,846,1
2766,safe side well wanted comprehensive overview status sent,0,4,neutral,846,3
2767,test good response right full name,0,4,neutral,846,5
2768,safe side well wanted comprehensive overview status sent,1,4,neutral,847,1
2769,figure based date birth,0,0,negative,847,5
2770,doctor cliff mathematician,1,4,neutral,847,6
2771,okay uh married,1,4,neutral,847,8
2772,oh really still single would say commitment issue,1,6,positive,847,10
2773,well uh must know widower,0,5,negative,847,13
2774,oh terrible really sorry,1,5,negative,847,14
2775,hmm sleep woman never call,1,4,neutral,847,16
2776,hey guy writing holiday song everyone want hear,0,3,positive,848,0
2777,know umm rachel rhyme draddle,1,4,neutral,848,3
2778,know hard nothing rhyme stupid name,0,1,negative,848,4
2779,know hard nothing rhyme stupid name,1,1,negative,849,0
2780,talking lot thing rhyme rachel bagel mail jail bail able,0,4,neutral,849,1
2781,good thanks maybe nickname like nickname easier rhyme,1,4,neutral,849,2
2782,good thanks maybe nickname like nickname easier rhyme,1,4,neutral,850,0
2783,dad used call pumpkin,0,4,neutral,850,1
2784,uh stand straight,0,2,negative,851,3
2785,take couple deep breath,0,2,negative,851,4
2786,uh came want talk something,0,2,negative,851,7
2787,manage uh create atmosphere support people working,0,4,neutral,852,0
2788,see nice sidestep thing way,1,4,neutral,852,1
2789,hardest thing ever done life,0,4,neutral,852,2
