,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID
2276,little little got date tomorrow night,Rachel,4,neutral,675,1
2277,i getting ross already,Monica,3,positive,675,2
2278,i getting ross already,Monica,3,positive,676,0
2279,i didn t fast song coming,Ross,6,negative,677,0
2280,don t ll room ll soak foot ll okay,Joey,4,neutral,677,3
2281,i m nice one,Ross,6,negative,677,8
2282,i m one who danced kid night,Ross,6,negative,677,9
2283,i m nice one,Ross,6,negative,678,4
2284,i m one who danced kid night,Ross,6,negative,678,5
2285,don t ll room ll soak foot ll okay,Joey,4,neutral,679,2
2286,i genuinely nice guy out,Mona,0,negative,679,5
2287,i i m holding down fort,Joey,4,neutral,679,6
2288,s joey right,Mona,4,neutral,679,7
2289,uhh mind sitting i m saving friend ross,Joey,4,neutral,680,0
2290,doctor wow i didn t nickname,Joey,6,positive,680,2
2291,people white coat people blue blazer,Tour Guide,4,neutral,680,4
2292,yeah must ve fallen out block back i figured hit dog,Joey,3,positive,681,0
2293,listen could kathy i wan na apologize,Joey,5,negative,681,2
2294,yeah man joey,Chandler,4,neutral,681,3
2295,yeah man joey,Chandler,4,neutral,682,0
2296,s fine don t worry,Kathy,4,neutral,682,2
2297,apologizing s okay,Kathy,4,neutral,682,3
2298,i ll tomorrow,Kathy,4,neutral,682,4
2299,i should probably,Kathy,4,neutral,682,5
2300,yeah yes yeah,Chandler,4,neutral,682,6
2301,i forgot purse,Kathy,4,neutral,682,7
2302,i forget purse,Kathy,4,neutral,682,9
2303,new place new ross i gon na guy furnished,Ross,4,neutral,683,0
2304,i must say nice back foot,Dr. Ledbetter,3,positive,683,1
2305,i whole rage thing definitely,Ross,4,neutral,683,2
2306,i wonder if time rejoin team museum,Dr. Ledbetter,4,neutral,683,3
2307,i spelled out booby,Chandler,3,positive,684,1
2308,check out five hundred seventeen box,Ross,6,positive,684,3
2309,okay night i leaving museum laser floyd letting out planetarium trying i sold box,Ross,3,positive,684,5
2310,s occurred key success i started hitting nyu dorm midnight,Ross,3,positive,684,6
2311,i selling cooky case,Ross,3,positive,684,7
2312,hey who resume ya,Ross,6,positive,684,9
2313,i spelled out booby,Chandler,3,positive,685,0
2314,ross down box mint treasure okay mint treasure,Monica,4,neutral,685,1
2315,s big deal right i m cool,Monica,2,negative,685,5
2316,got ta out couple box,Monica,5,negative,685,6
2317,ross down box mint treasure okay mint treasure,Monica,4,neutral,686,0
2318,re out i sold,Ross,4,neutral,686,1
2319,s big deal right i m cool,Monica,2,negative,686,5
2320,got ta out couple box,Monica,5,negative,686,6
2321,mon cookie neck,Ross,1,negative,686,7
2322,okay night i leaving museum laser floyd letting out planetarium trying i sold box,Ross,3,positive,686,9
2323,s occurred key success i started hitting nyu dorm midnight,Ross,3,positive,686,10
2324,i selling cooky case,Ross,3,positive,686,11
2325,okay night i leaving museum laser floyd letting out planetarium trying i sold box,Ross,3,positive,687,0
2326,s occurred key success i started hitting nyu dorm midnight,Ross,3,positive,687,1
2327,i selling cooky case,Ross,3,positive,687,2
2328,okay re i envelope stuffer i stamp lickers,Rachel,4,neutral,687,4
2329,hey who resume ya,Ross,6,positive,687,5
2330,hey soap shampoo taking stuff,Chandler,6,negative,688,1
2331,s built price room,Ross,4,neutral,688,2
2332,yeah don t,Chandler,6,positive,688,3
2333,score disposable camera,Chandler,3,positive,688,5
2334,camera last night i told,Chandler,6,negative,688,7
2335,yes right cake i went i said,Chandler,6,negative,688,9
2336,yeah came asked if i could favor uncle murray came handed check,Ross,4,neutral,688,10
2337,don t camera,Chandler,6,negative,688,14
2338,re gone monica s gon na freak,Chandler,6,negative,688,16
2339,i m sure re somewhere hotel i ll,Ross,4,neutral,688,17
2340,uhh rachel parent,Joshua,4,neutral,689,0
2341,ohh s nice hello,Rachel,3,positive,689,1
2342,okay i fashion real dress actually,Rachel,4,neutral,689,4
2343,s re wearing milan part job wear clothes i people respond i back superior,Rachel,4,neutral,689,5
2344,ohh s nice hello,Rachel,3,positive,690,0
2345,hello joshua grocery,Mrs. Burgin,4,neutral,690,1
2346,okay i fashion real dress actually,Rachel,4,neutral,690,4
2347,s re wearing milan part job wear clothes i people respond i back superior,Rachel,4,neutral,690,5
2348,okay i fashion real dress actually,Rachel,4,neutral,692,2
2349,s re wearing milan part job wear clothes i people respond i back superior,Rachel,4,neutral,692,3
2350,going i umm next,Rachel,4,neutral,692,5
2351,re starving don t something eat,Mr. Burgin,4,neutral,692,6
2352,yeah yeah wasting baby lyin house,Rachel,4,neutral,692,7
2353,ll wear ll eating course ll wearing,Mr. Burgin,4,neutral,692,10
2354,i guess i should ve thought wife kid i talked back chef geller,Joey,4,neutral,693,0
2355,lean lean lean,Joey,3,positive,693,3
2356,wait minute i m entitled angel free,Ross,3,positive,694,2
2357,game make sense,Chandler,0,negative,694,3
2358,y re upset because re losing,Ross,3,positive,694,4
2359,ross i re loser,Chandler,4,neutral,694,5
2360,game kinda fun,Chandler,3,positive,694,7
2361,don t s little crazy point cause,Ross,4,neutral,694,8
2362,i don t contestant supposed,Chandler,4,neutral,694,9
2363,s possible sharp edge,Ross,4,neutral,695,2
2364,right chandler re,Joey,4,neutral,695,3
2365,wait minute i m entitled angel free,Ross,3,positive,695,4
2366,okay picked gimmie card ross s point,Joey,3,positive,695,5
2367,ross i re loser,Chandler,4,neutral,696,0
2368,right chandler can spin wheel pick google card,Joey,4,neutral,696,1
2369,i don t care,Chandler,0,negative,696,2
2370,must choose bing,Joey,4,neutral,696,3
2371,i ll card,Chandler,4,neutral,696,6
2372,okay picked gimmie card ross s point,Joey,3,positive,696,7
2373,i waving lady,Joey,4,neutral,697,3
2374,whoa maybe i,Joey,6,positive,697,4
2375,man flirt back mix,Monica,3,positive,697,5
2376,wow pretty huh,Monica,6,positive,697,13
2377,huh i monica ewwuck,Joey,1,negative,697,14
2378,honey i sorry right feel great,Rachel,3,positive,698,2
2379,care if people staring second cause gone,Phoebe,4,neutral,698,3
2380,gone i amazing pheebs i free graceful hey out horse sorry,Rachel,3,positive,698,4
2381,guy s i moved europe i moved hall,Chandler,3,positive,699,0
2382,ahh aren t dressed,Monica,6,negative,699,1
2383,i naked again,Chandler,6,negative,699,2
2384,re supposed parent minute,Monica,4,neutral,699,3
2385,yeah okay i talking guy i okay if visit,Chandler,4,neutral,699,4
2386,right allergy hate,Chandler,4,neutral,699,6
2387,shoot re out soda,Monica,5,negative,700,0
2388,i ll out,Chandler,4,neutral,700,1
2389,nope because i m boyfriend hey pheebs,Chandler,4,neutral,700,3
2390,i found dried seashore,Chandler,4,neutral,700,4
2391,nope because i m boyfriend hey pheebs,Chandler,4,neutral,701,0
2392,umm mom s friend phoebe actually birth mom,Phoebe,5,negative,701,1
2393,i found dried seashore,Chandler,4,neutral,701,2
2394,i m i wan na i alone,Phoebe,5,negative,701,3
2395,new mom s big fat abandoner,Phoebe,5,negative,702,1
2396,i m i wan na i alone,Phoebe,5,negative,702,2
2397,new mom s big fat abandoner,Phoebe,5,negative,703,0
2398,whoa wait pheebs wait second don t wan na,Joey,6,positive,703,1
2399,i m i wan na i alone,Phoebe,5,negative,703,2
2400,parent friend small wedding,Ross,4,neutral,705,2
2401,guy wan na eat dinner restaurant sometime next week,Monica,4,neutral,706,2
2402,i ca massage because licence revoked again,Phoebe,5,negative,706,5
2403,i ca massage because licence revoked again,Phoebe,5,negative,707,4
2404,accident lot oil hand slip,Phoebe,4,neutral,707,6
2405,guy wan na eat dinner restaurant sometime next week,Monica,4,neutral,708,1
2406,accident lot oil hand slip,Phoebe,4,neutral,709,0
2407,i got surprise pack bag,Chandler,3,positive,709,1
2408,guy supposed divorced year,Phoebe,6,negative,709,2
2409,i isn t,Monica,3,positive,710,1
2410,i feel good hundred percent cotton,Chandler,3,positive,710,2
2411,yeah i got sale,Monica,3,positive,710,3
2412,anyway i should one lifeguard dismantle nuclear device,Chandler,4,neutral,710,4
2413,if wan na drink later can,Monica,4,neutral,710,5
2414,yeah sound great listen s s gon na,Chandler,4,neutral,710,6
2415,explain geller first rachel pregnant,Dr. Green,0,negative,711,0
2416,got rachel pregnant,Mona,6,negative,711,1
2417,can time tramp,Dr. Green,0,negative,711,2
2418,got rachel pregnant,Mona,6,negative,712,0
2419,sir umm mean lot i i care rachel,Ross,2,negative,712,2
2420,way i i m i friend,Ross,3,positive,712,4
2421,hey i offered marry,Ross,0,negative,712,5
2422,i didn t,Ross,0,negative,712,7
2423,i m sorry green mona mona green,Ross,3,positive,712,9
2424,yes yes yes i one night thing meant nothing,Ross,2,negative,713,2
2425,s daughter mean nothing,Dr. Green,0,negative,713,3
2426,sir umm mean lot i i care rachel,Ross,2,negative,713,4
2427,way i i m i friend,Ross,3,positive,713,5
2428,s treat friend trouble refuse marry,Dr. Green,0,negative,713,6
2429,hey i offered marry,Ross,0,negative,713,7
2430,i didn t,Ross,0,negative,713,8
2431,can time tramp,Dr. Green,0,negative,713,9
2432,bijan men bijan men bijan men,Joey,4,neutral,714,0
2433,hey joey new guy,Annabelle,4,neutral,714,1
2434,i could bird,Mr. Heckles,4,neutral,715,0
2435,okay heckle down,Monica,4,neutral,715,1
2436,thank i going rejoin dinner party,Mr. Heckles,4,neutral,715,2
2437,thank i going rejoin dinner party,Mr. Heckles,4,neutral,716,0
2438,okay janice janice got ta janice picky,Chandler,4,neutral,717,1
2439,okay janice janice got ta janice picky,Chandler,4,neutral,718,0
2440,i miss janice though hello chandler bing,Phoebe,4,neutral,719,1
2441,i miss janice though hello chandler bing,Phoebe,4,neutral,720,0
2442,broom making noise,Monica,4,neutral,722,1
2443,broom making noise,Monica,4,neutral,723,0
2444,musta sweeping found broom hand,Mr. Treeger,4,neutral,724,1
2445,musta sweeping found broom hand,Mr. Treeger,4,neutral,725,0
2446,i i sweeping yesterday coulda,Mr. Treeger,4,neutral,725,2
2447,i i sweeping yesterday coulda,Mr. Treeger,4,neutral,726,0
2448,needed time grieve,Phoebe,4,neutral,728,1
2449,needed time grieve,Phoebe,4,neutral,729,0
2450,i free i free,Chandler,3,positive,729,1
2451,hey i making jam since morning,Monica,5,negative,730,0
2452,fruit four morning,Ross,6,positive,730,1
2453,went down dock bet ya could wholesale,Monica,4,neutral,730,2
2454,i going business people,Monica,4,neutral,730,3
2455,i sick tired depressed richard,Monica,4,neutral,730,4
2456,i needed plan plan man,Monica,0,negative,730,5
2457,went down dock bet ya could wholesale,Monica,4,neutral,731,0
2458,i going business people,Monica,4,neutral,731,2
2459,i sick tired depressed richard,Monica,4,neutral,731,3
2460,i needed plan plan man,Monica,0,negative,731,4
2461,i got ta wear thing couple week,Joey,3,positive,732,2
2462,doctor jumping down bed,Rachel,4,neutral,732,3
2463,nooo i story worked out chandler sold out,Joey,5,negative,732,4
2464,monica making jam,Rachel,4,neutral,732,6
2465,whoa jam i jam hey jam place,Joey,3,positive,732,7
2466,nooo i story worked out chandler sold out,Joey,5,negative,733,2
2467,i sorry joe i doctor gon na fell out socket,Chandler,0,negative,733,3
2468,whoa jam i jam hey jam place,Joey,3,positive,733,5
2469,because kid new shoe,Chandler,4,neutral,733,6
2470,i got ta wear thing couple week,Joey,3,positive,735,1
2471,because kid new shoe,Chandler,4,neutral,736,0
2472,i going business people,Monica,4,neutral,736,1
2473,i sick tired depressed richard,Monica,4,neutral,736,2
2474,i needed plan plan man,Monica,0,negative,736,3
2475,i going business people,Monica,4,neutral,737,0
2476,i sick tired depressed richard,Monica,4,neutral,737,1
2477,i needed plan plan man,Monica,0,negative,737,2
2478,s mad u,Monica,6,negative,738,0
2479,s probably mad called morning borrow goggles,Chandler,4,neutral,738,1
2480,s probably mad called morning borrow goggles,Chandler,4,neutral,739,0
2481,mine aren t tinted,Joey,6,negative,739,1
2482,pheebs who else want one special homemade brownie,Rachel,4,neutral,740,0
2483,i will one,Chandler,4,neutral,740,1
2484,okay i m gon na one,Chandler,4,neutral,740,2
2485,weird because time i dentist i down hygienist s blouse,Chandler,3,positive,740,3
2486,i will one,Chandler,4,neutral,741,0
2487,okay i m gon na one,Chandler,4,neutral,741,1
2488,right i ll one,Chandler,4,neutral,741,3
2489,thanks i good one i i i can t,Phoebe,2,negative,741,4
2490,problem invisible dentist,Chandler,4,neutral,741,5
2491,because time i dentist somebody dy,Phoebe,0,negative,741,6
2492,weird because time i dentist i down hygienist s blouse,Chandler,3,positive,741,7
2493,yes while i chair,Phoebe,5,negative,741,8
2494,s i good care teeth s oral hygiene i floss save life,Phoebe,4,neutral,741,9
2495,i will one,Chandler,4,neutral,742,0
2496,okay i m gon na one,Chandler,4,neutral,742,1
2497,right i ll one,Chandler,4,neutral,742,2
2498,s matter dentist i ve got good one,Ross,4,neutral,742,3
2499,problem invisible dentist,Chandler,4,neutral,742,4
2500,pheebs didn t anybody people happened went dentist,Ross,4,neutral,742,6
2501,s s s coincidence,Ross,4,neutral,742,7
2502,s matter dentist i ve got good one,Ross,4,neutral,743,0
2503,thanks i good one i i i can t,Phoebe,2,negative,743,1
2504,because time i dentist somebody dy,Phoebe,0,negative,743,3
2505,yes while i chair,Phoebe,5,negative,743,4
2506,s i good care teeth s oral hygiene i floss save life,Phoebe,4,neutral,743,5
2507,pheebs didn t anybody people happened went dentist,Ross,4,neutral,743,6
2508,s s s coincidence,Ross,4,neutral,743,7
2509,can t dead,Phoebe,5,negative,743,8
2510,yeah yeah first aunt mary umm john mailman cowboy friend albino bob,Phoebe,4,neutral,744,1
2511,people actually died,Rachel,6,negative,744,2
2512,yes while i chair,Phoebe,5,negative,744,3
2513,s i good care teeth s oral hygiene i floss save life,Phoebe,4,neutral,744,4
2514,dreadful i felt terrible i acted said wonderful thing,Emily,5,negative,745,2
2515,s right umm i m glad called,Ross,3,positive,745,3
2516,ross umm s something i ve got s someone else,Emily,3,positive,745,4
2517,thing england america,Ross,5,negative,745,5
2518,i gon na able enjoy,Monica,5,negative,746,0
2519,yeah i birthday should,Ross,5,negative,746,1
2520,yeah i birthday should,Ross,5,negative,747,0
2521,maybe maybe should one song,Ross,4,neutral,747,2
2522,yeah i would rude u,Chandler,4,neutral,747,3
2523,yeah i would rude u,Chandler,4,neutral,748,0
2524,guy probably great time,Monica,4,neutral,748,1
2525,okay i ve got three five,Ross,4,neutral,749,0
2526,celebrity i m allowed sleep,Ross,4,neutral,749,2
2527,god giving lot thought,Rachel,6,negative,749,3
2528,yeah s hard okay i two spot left,Ross,4,neutral,749,4
2529,yeah s hard okay i two spot left,Ross,4,neutral,750,0
2530,right who got narrowed down,Chandler,4,neutral,750,1
2531,okay elizabeth hurely,Ross,3,positive,750,2
2532,eh s political probably wouldn t unless donated four can food first,Chandler,1,negative,750,5
2533,hot sexy s international s gon na,Chandler,3,positive,750,7
2534,hot sexy s international s gon na,Chandler,3,positive,751,0
2535,got ta odds pick somebody who s gon na country time,Chandler,4,neutral,751,2
2536,yeah cause s won t isabella rosselini geography,Rachel,4,neutral,751,3
2537,s five ross five woman five baby i baby doesn t out,Rachel,5,negative,752,0
2538,i ve made nice home last nine month doesn t,Ross,4,neutral,752,2
2539,making crap god,Rachel,5,negative,752,3
2540,making crap god,Rachel,5,negative,753,0
2541,hour re hero,Dr. Long,4,neutral,753,1
2542,doctor got ta something i got ta drug got ta light fire smoke out,Rachel,5,negative,753,2
2543,actually i re ready delivery room,Dr. Long,4,neutral,753,3
2544,ten centimeter re mom,Dr. Long,4,neutral,753,5
2545,god okay beat ya sucker,Rachel,6,positive,753,6
2546,honey worry because going ok,Rachel,4,neutral,754,1
2547,may i boarding,Flight Attendant,4,neutral,755,1
2548,i one i friend,Rachel,4,neutral,755,2
2549,oooh i sorry allowed jetway unless boarding,Flight Attendant,4,neutral,755,3
2550,i i went,Rachel,4,neutral,755,4
2551,right got blue jacket i can i,Rachel,5,negative,755,5
2552,ok alright ok could please message please,Rachel,4,neutral,755,7
2553,sir sir excuse sir i message,Flight Attendant,4,neutral,755,10
2554,sir sir excuse sir i message,Flight Attendant,4,neutral,756,0
2555,rachel said loved present will back,Flight Attendant,4,neutral,756,2
2556,toby god sake i talking,Man,6,negative,756,3
